hgnc_id	gene	source_id	source_group_id	membership	membership_column	source_symbols
HGNC:18292	CFC1	griffin2023_supp1_candidates	griffin2023	1	Griffin_2023_Supp_Table_1_All_Candidate_Genes.csv	CFC1
HGNC:18292	CFC1	griffin2023_supp2_curated	griffin2023	1	Griffin_2023_Supp_Table_2_All_Curated_Genes.csv	CFC1
HGNC:18292	CFC1	griffin2023_curated_not_final	griffin2023	1	Griffin_2023_fully_curated_not_final_n196.csv	CFC1
HGNC:18292	CFC1	clingen_dosage_gene_2026_08_10	clingen_dosage	1	ClinGen_Dosage_GENE-only_10Aug26.csv	CFC1
HGNC:1078	BMPR2	chdgene_2026_08_10	chdgene	1	CHDGENE_table_10Aug26.csv	BMPR2
HGNC:1078	BMPR2	griffin2023_supp1_candidates	griffin2023	1	Griffin_2023_Supp_Table_1_All_Candidate_Genes.csv	BMPR2
HGNC:1078	BMPR2	griffin2023_supp2_curated	griffin2023	1	Griffin_2023_Supp_Table_2_All_Curated_Genes.csv	BMPR2
HGNC:1078	BMPR2	griffin2023_curated_not_final	griffin2023	1	Griffin_2023_fully_curated_not_final_n196.csv	BMPR2
HGNC:1078	BMPR2	gencc_clingen_submitter_2026_08_10	gencc2022	1	GenCC_data_Aug10_2026	BMPR2
HGNC:1078	BMPR2	clingen_dosage_gene_2026_08_10	clingen_dosage	1	ClinGen_Dosage_GENE-only_10Aug26.csv	BMPR2
HGNC:33983	CFC1B	griffin2023_supp1_candidates	griffin2023	1	Griffin_2023_Supp_Table_1_All_Candidate_Genes.csv	CFC1B
HGNC:1097	BRAF	chdgene_2026_08_10	chdgene	1	CHDGENE_table_10Aug26.csv	BRAF
HGNC:1097	BRAF	griffin2023_table1_syndromic	griffin2023	1	Griffin_2023_table1_syndromic.csv	BRAF
HGNC:1097	BRAF	griffin2023_supp1_candidates	griffin2023	1	Griffin_2023_Supp_Table_1_All_Candidate_Genes.csv	BRAF
HGNC:1097	BRAF	griffin2023_supp2_curated	griffin2023	1	Griffin_2023_Supp_Table_2_All_Curated_Genes.csv	BRAF
HGNC:1097	BRAF	griffin2023_supp3_denovo	griffin2023	1	Griffin_2023_Supp_Table_3_Curated_De_Novo Variants.csv	BRAF
HGNC:1097	BRAF	sierant_dominant60	sierant2025	1	Sierant dominant 60	BRAF
HGNC:1097	BRAF	gencc_clingen_submitter_2026_08_10	gencc2022	1	GenCC_data_Aug10_2026	BRAF
HGNC:1097	BRAF	clingen_dosage_gene_2026_08_10	clingen_dosage	1	ClinGen_Dosage_GENE-only_10Aug26.csv	BRAF
HGNC:1916	CHD1L	griffin2023_supp1_candidates	griffin2023	1	Griffin_2023_Supp_Table_1_All_Candidate_Genes.csv	CHD1L
HGNC:1916	CHD1L	gencc_clingen_submitter_2026_08_10	gencc2022	1	GenCC_data_Aug10_2026	CHD1L
HGNC:1916	CHD1L	clingen_dosage_gene_2026_08_10	clingen_dosage	1	ClinGen_Dosage_GENE-only_10Aug26.csv	CHD1L
HGNC:1121	BTC	griffin2023_supp1_candidates	griffin2023	1	Griffin_2023_Supp_Table_1_All_Candidate_Genes.csv	BTC
HGNC:1919	CHD4	chdgene_2026_08_10	chdgene	1	CHDGENE_table_10Aug26.csv	CHD4
HGNC:1919	CHD4	griffin2023_table1_syndromic	griffin2023	1	Griffin_2023_table1_syndromic.csv	CHD4
HGNC:1919	CHD4	griffin2023_supp1_candidates	griffin2023	1	Griffin_2023_Supp_Table_1_All_Candidate_Genes.csv	CHD4
HGNC:1919	CHD4	griffin2023_supp2_curated	griffin2023	1	Griffin_2023_Supp_Table_2_All_Curated_Genes.csv	CHD4
HGNC:1919	CHD4	griffin2023_supp3_denovo	griffin2023	1	Griffin_2023_Supp_Table_3_Curated_De_Novo Variants.csv	CHD4
HGNC:1919	CHD4	sierant_dominant60	sierant2025	1	Sierant dominant 60	CHD4
HGNC:1919	CHD4	gencc_clingen_submitter_2026_08_10	gencc2022	1	GenCC_data_Aug10_2026	CHD4
HGNC:1919	CHD4	clingen_dosage_gene_2026_08_10	clingen_dosage	1	ClinGen_Dosage_GENE-only_10Aug26.csv	CHD4
HGNC:1149	BUB1B	griffin2023_supp1_candidates	griffin2023	1	Griffin_2023_Supp_Table_1_All_Candidate_Genes.csv	BUB1B
HGNC:1149	BUB1B	gencc_clingen_submitter_2026_08_10	gencc2022	1	GenCC_data_Aug10_2026	BUB1B
HGNC:1149	BUB1B	clingen_dosage_gene_2026_08_10	clingen_dosage	1	ClinGen_Dosage_GENE-only_10Aug26.csv	BUB1B
HGNC:20626	CHD7	chdgene_2026_08_10	chdgene	1	CHDGENE_table_10Aug26.csv	CHD7
HGNC:20626	CHD7	griffin2023_table1_syndromic	griffin2023	1	Griffin_2023_table1_syndromic.csv	CHD7
HGNC:20626	CHD7	griffin2023_supp1_candidates	griffin2023	1	Griffin_2023_Supp_Table_1_All_Candidate_Genes.csv	CHD7
HGNC:20626	CHD7	griffin2023_supp2_curated	griffin2023	1	Griffin_2023_Supp_Table_2_All_Curated_Genes.csv	CHD7
HGNC:20626	CHD7	griffin2023_supp3_denovo	griffin2023	1	Griffin_2023_Supp_Table_3_Curated_De_Novo Variants.csv	CHD7
HGNC:20626	CHD7	griffin2023_supp4_lof	griffin2023	1	Griffin_2023_Supp_Table_4_Curated_LoF_Variants.csv	CHD7
HGNC:20626	CHD7	sierant_dominant60	sierant2025	1	Sierant dominant 60	CHD7
HGNC:20626	CHD7	gencc_clingen_submitter_2026_08_10	gencc2022	1	GenCC_data_Aug10_2026	CHD7
HGNC:20626	CHD7	clingen_dosage_gene_2026_08_10	clingen_dosage	1	ClinGen_Dosage_GENE-only_10Aug26.csv	CHD7
HGNC:24564	C2CD3	griffin2023_supp1_candidates	griffin2023	1	Griffin_2023_Supp_Table_1_All_Candidate_Genes.csv	C2CD3;KIAA1841
HGNC:24564	C2CD3	dong_recessive108	dong2025	1	Dong recessive 108	C2CD3;KIAA1841
HGNC:20153	CHD8	griffin2023_supp1_candidates	griffin2023	1	Griffin_2023_Supp_Table_1_All_Candidate_Genes.csv	CHD8
HGNC:20153	CHD8	gencc_clingen_submitter_2026_08_10	gencc2022	1	GenCC_data_Aug10_2026	CHD8
HGNC:20153	CHD8	clingen_dosage_gene_2026_08_10	clingen_dosage	1	ClinGen_Dosage_GENE-only_10Aug26.csv	CHD8
HGNC:1388	CACNA1A	sierant_dominant60	sierant2025	1	Sierant dominant 60	CACNA1A
HGNC:1388	CACNA1A	clingen_dosage_gene_2026_08_10	clingen_dosage	1	ClinGen_Dosage_GENE-only_10Aug26.csv	CACNA1A
HGNC:13544	CHRAC1	griffin2023_supp1_candidates	griffin2023	1	Griffin_2023_Supp_Table_1_All_Candidate_Genes.csv	CHRAC1
HGNC:1390	CACNA1C	griffin2023_supp1_candidates	griffin2023	1	Griffin_2023_Supp_Table_1_All_Candidate_Genes.csv	CACNA1C
HGNC:1390	CACNA1C	griffin2023_supp2_curated	griffin2023	1	Griffin_2023_Supp_Table_2_All_Curated_Genes.csv	CACNA1C
HGNC:1390	CACNA1C	griffin2023_curated_not_final	griffin2023	1	Griffin_2023_fully_curated_not_final_n196.csv	CACNA1C
HGNC:1390	CACNA1C	gencc_clingen_submitter_2026_08_10	gencc2022	1	GenCC_data_Aug10_2026	CACNA1C
HGNC:1390	CACNA1C	clingen_dosage_gene_2026_08_10	clingen_dosage	1	ClinGen_Dosage_GENE-only_10Aug26.csv	CACNA1C
HGNC:1949	CHRD	griffin2023_supp1_candidates	griffin2023	1	Griffin_2023_Supp_Table_1_All_Candidate_Genes.csv	CHRD
HGNC:1949	CHRD	griffin2023_supp2_curated	griffin2023	1	Griffin_2023_Supp_Table_2_All_Curated_Genes.csv	CHRD
HGNC:1949	CHRD	griffin2023_curated_not_final	griffin2023	1	Griffin_2023_fully_curated_not_final_n196.csv	CHRD
HGNC:1541	CBL	griffin2023_supp1_candidates	griffin2023	1	Griffin_2023_Supp_Table_1_All_Candidate_Genes.csv	CBL
HGNC:1541	CBL	griffin2023_supp2_curated	griffin2023	1	Griffin_2023_Supp_Table_2_All_Curated_Genes.csv	CBL
HGNC:1541	CBL	griffin2023_curated_not_final	griffin2023	1	Griffin_2023_fully_curated_not_final_n196.csv	CBL
HGNC:1541	CBL	clingen_dosage_gene_2026_08_10	clingen_dosage	1	ClinGen_Dosage_GENE-only_10Aug26.csv	CBL
HGNC:24464	CHST14	chdgene_2026_08_10	chdgene	1	CHDGENE_table_10Aug26.csv	CHST14
HGNC:24464	CHST14	dong_recessive108	dong2025	1	Dong recessive 108	CHST14
HGNC:24464	CHST14	gencc_clingen_submitter_2026_08_10	gencc2022	1	GenCC_data_Aug10_2026	CHST14
HGNC:29426	CCBE1	griffin2023_supp1_candidates	griffin2023	1	Griffin_2023_Supp_Table_1_All_Candidate_Genes.csv	CCBE1
HGNC:29426	CCBE1	clingen_dosage_gene_2026_08_10	clingen_dosage	1	ClinGen_Dosage_GENE-only_10Aug26.csv	CCBE1
HGNC:1971	CHST3	griffin2023_supp1_candidates	griffin2023	1	Griffin_2023_Supp_Table_1_All_Candidate_Genes.csv	CHST3
HGNC:1971	CHST3	dong_recessive108	dong2025	1	Dong recessive 108	CHST3
HGNC:28033	CCDC174	dong_recessive108	dong2025	1	Dong recessive 108	CCDC174
HGNC:53647	CIROP	chdgene_2026_08_10	chdgene	1	CHDGENE_table_10Aug26.csv	CIROP
HGNC:28909	CCDC22	chdgene_2026_08_10	chdgene	1	CHDGENE_table_10Aug26.csv	CCDC22
HGNC:1987	CITED2	chdgene_2026_08_10	chdgene	1	CHDGENE_table_10Aug26.csv	CITED2
HGNC:1987	CITED2	griffin2023_table1_isolated	griffin2023	1	Griffin_2023_table1_isolated.csv	CITED2
HGNC:1987	CITED2	griffin2023_supp1_candidates	griffin2023	1	Griffin_2023_Supp_Table_1_All_Candidate_Genes.csv	CITED2
HGNC:1987	CITED2	griffin2023_supp2_curated	griffin2023	1	Griffin_2023_Supp_Table_2_All_Curated_Genes.csv	CITED2
HGNC:1987	CITED2	gencc_clingen_submitter_2026_08_10	gencc2022	1	GenCC_data_Aug10_2026	CITED2
HGNC:1987	CITED2	clingen_dosage_gene_2026_08_10	clingen_dosage	1	ClinGen_Dosage_GENE-only_10Aug26.csv	CITED2
HGNC:25244	CCDC39	griffin2023_table1_syndromic	griffin2023	1	Griffin_2023_table1_syndromic.csv	CCDC39
HGNC:25244	CCDC39	griffin2023_supp1_candidates	griffin2023	1	Griffin_2023_Supp_Table_1_All_Candidate_Genes.csv	CCDC39
HGNC:25244	CCDC39	griffin2023_supp2_curated	griffin2023	1	Griffin_2023_Supp_Table_2_All_Curated_Genes.csv	CCDC39
HGNC:25244	CCDC39	dong_recessive108	dong2025	1	Dong recessive 108	CCDC39
HGNC:25244	CCDC39	dong_observed_recessive23	dong2025	1	Dong observed recessive 23	CCDC39
HGNC:25244	CCDC39	gencc_clingen_submitter_2026_08_10	gencc2022	1	GenCC_data_Aug10_2026	CCDC39
HGNC:25244	CCDC39	clingen_dosage_gene_2026_08_10	clingen_dosage	1	ClinGen_Dosage_GENE-only_10Aug26.csv	CCDC39
HGNC:2049	CLDN7	griffin2023_supp1_candidates	griffin2023	1	Griffin_2023_Supp_Table_1_All_Candidate_Genes.csv	CLDN7
HGNC:26090	CCDC40	griffin2023_table1_syndromic	griffin2023	1	Griffin_2023_table1_syndromic.csv	CCDC40
HGNC:26090	CCDC40	griffin2023_supp1_candidates	griffin2023	1	Griffin_2023_Supp_Table_1_All_Candidate_Genes.csv	CCDC40
HGNC:26090	CCDC40	griffin2023_supp2_curated	griffin2023	1	Griffin_2023_Supp_Table_2_All_Curated_Genes.csv	CCDC40
HGNC:26090	CCDC40	dong_recessive108	dong2025	1	Dong recessive 108	CCDC40
HGNC:26090	CCDC40	gencc_clingen_submitter_2026_08_10	gencc2022	1	GenCC_data_Aug10_2026	CCDC40
HGNC:26090	CCDC40	clingen_dosage_gene_2026_08_10	clingen_dosage	1	ClinGen_Dosage_GENE-only_10Aug26.csv	CCDC40
HGNC:29094	CLUH	sierant_dominant60	sierant2025	1	Sierant dominant 60	CLUH
HGNC:28434	CCNQ	griffin2023_supp1_candidates	griffin2023	1	Griffin_2023_Supp_Table_1_All_Candidate_Genes.csv	CCNQ;FAM58A
HGNC:28434	CCNQ	clingen_dosage_gene_2026_08_10	clingen_dosage	1	ClinGen_Dosage_GENE-only_10Aug26.csv	CCNQ;FAM58A
HGNC:2096	CLUL1	griffin2023_supp1_candidates	griffin2023	1	Griffin_2023_Supp_Table_1_All_Candidate_Genes.csv	CLUL1
HGNC:1617	CCT4	griffin2023_supp1_candidates	griffin2023	1	Griffin_2023_Supp_Table_1_All_Candidate_Genes.csv	CCT4
HGNC:2195	COL18A1	griffin2023_supp1_candidates	griffin2023	1	Griffin_2023_Supp_Table_1_All_Candidate_Genes.csv	COL18A1
HGNC:2195	COL18A1	gencc_clingen_submitter_2026_08_10	gencc2022	1	GenCC_data_Aug10_2026	COL18A1
HGNC:16892	CD96	griffin2023_supp1_candidates	griffin2023	1	Griffin_2023_Supp_Table_1_All_Candidate_Genes.csv	CD96
HGNC:2197	COL1A1	griffin2023_supp1_candidates	griffin2023	1	Griffin_2023_Supp_Table_1_All_Candidate_Genes.csv	COL1A1
HGNC:2197	COL1A1	gencc_clingen_submitter_2026_08_10	gencc2022	1	GenCC_data_Aug10_2026	COL1A1
HGNC:2197	COL1A1	clingen_dosage_gene_2026_08_10	clingen_dosage	1	ClinGen_Dosage_GENE-only_10Aug26.csv	COL1A1
HGNC:16783	CDC73	griffin2023_supp1_candidates	griffin2023	1	Griffin_2023_Supp_Table_1_All_Candidate_Genes.csv	CDC73
HGNC:16783	CDC73	gencc_clingen_submitter_2026_08_10	gencc2022	1	GenCC_data_Aug10_2026	CDC73
HGNC:16783	CDC73	clingen_dosage_gene_2026_08_10	clingen_dosage	1	ClinGen_Dosage_GENE-only_10Aug26.csv	CDC73
HGNC:2198	COL1A2	griffin2023_supp1_candidates	griffin2023	1	Griffin_2023_Supp_Table_1_All_Candidate_Genes.csv	COL1A2
HGNC:2198	COL1A2	dong_recessive108	dong2025	1	Dong recessive 108	COL1A2
HGNC:2198	COL1A2	dong_observed_recessive23	dong2025	1	Dong observed recessive 23	COL1A2
HGNC:2198	COL1A2	gencc_clingen_submitter_2026_08_10	gencc2022	1	GenCC_data_Aug10_2026	COL1A2
HGNC:2198	COL1A2	clingen_dosage_gene_2026_08_10	clingen_dosage	1	ClinGen_Dosage_GENE-only_10Aug26.csv	COL1A2
HGNC:1759	CDH2	griffin2023_supp1_candidates	griffin2023	1	Griffin_2023_Supp_Table_1_All_Candidate_Genes.csv	CDH2
HGNC:1759	CDH2	griffin2023_supp2_curated	griffin2023	1	Griffin_2023_Supp_Table_2_All_Curated_Genes.csv	CDH2
HGNC:1759	CDH2	griffin2023_curated_not_final	griffin2023	1	Griffin_2023_fully_curated_not_final_n196.csv	CDH2
HGNC:1759	CDH2	gencc_clingen_submitter_2026_08_10	gencc2022	1	GenCC_data_Aug10_2026	CDH2
HGNC:2200	COL2A1	griffin2023_supp1_candidates	griffin2023	1	Griffin_2023_Supp_Table_1_All_Candidate_Genes.csv	COL2A1
HGNC:2200	COL2A1	gencc_clingen_submitter_2026_08_10	gencc2022	1	GenCC_data_Aug10_2026	COL2A1
HGNC:2200	COL2A1	clingen_dosage_gene_2026_08_10	clingen_dosage	1	ClinGen_Dosage_GENE-only_10Aug26.csv	COL2A1
HGNC:1733	CDK13	chdgene_2026_08_10	chdgene	1	CHDGENE_table_10Aug26.csv	CDK13
HGNC:1733	CDK13	griffin2023_table1_syndromic	griffin2023	1	Griffin_2023_table1_syndromic.csv	CDK13
HGNC:1733	CDK13	griffin2023_supp1_candidates	griffin2023	1	Griffin_2023_Supp_Table_1_All_Candidate_Genes.csv	CDK13
HGNC:1733	CDK13	griffin2023_supp2_curated	griffin2023	1	Griffin_2023_Supp_Table_2_All_Curated_Genes.csv	CDK13
HGNC:1733	CDK13	griffin2023_supp3_denovo	griffin2023	1	Griffin_2023_Supp_Table_3_Curated_De_Novo Variants.csv	CDK13
HGNC:1733	CDK13	sierant_dominant60	sierant2025	1	Sierant dominant 60	CDK13
HGNC:1733	CDK13	gencc_clingen_submitter_2026_08_10	gencc2022	1	GenCC_data_Aug10_2026	CDK13
HGNC:1733	CDK13	clingen_dosage_gene_2026_08_10	clingen_dosage	1	ClinGen_Dosage_GENE-only_10Aug26.csv	CDK13
HGNC:2201	COL3A1	griffin2023_supp1_candidates	griffin2023	1	Griffin_2023_Supp_Table_1_All_Candidate_Genes.csv	COL3A1
HGNC:2201	COL3A1	gencc_clingen_submitter_2026_08_10	gencc2022	1	GenCC_data_Aug10_2026	COL3A1
HGNC:2201	COL3A1	clingen_dosage_gene_2026_08_10	clingen_dosage	1	ClinGen_Dosage_GENE-only_10Aug26.csv	COL3A1
HGNC:1786	CDKN1C	griffin2023_supp1_candidates	griffin2023	1	Griffin_2023_Supp_Table_1_All_Candidate_Genes.csv	CDKN1C
HGNC:1786	CDKN1C	griffin2023_supp2_curated	griffin2023	1	Griffin_2023_Supp_Table_2_All_Curated_Genes.csv	CDKN1C
HGNC:1786	CDKN1C	griffin2023_curated_not_final	griffin2023	1	Griffin_2023_fully_curated_not_final_n196.csv	CDKN1C
HGNC:1786	CDKN1C	gencc_clingen_submitter_2026_08_10	gencc2022	1	GenCC_data_Aug10_2026	CDKN1C
HGNC:1786	CDKN1C	clingen_dosage_gene_2026_08_10	clingen_dosage	1	ClinGen_Dosage_GENE-only_10Aug26.csv	CDKN1C
HGNC:2209	COL5A1	griffin2023_supp1_candidates	griffin2023	1	Griffin_2023_Supp_Table_1_All_Candidate_Genes.csv	COL5A1
HGNC:2209	COL5A1	griffin2023_supp2_curated	griffin2023	1	Griffin_2023_Supp_Table_2_All_Curated_Genes.csv	COL5A1
HGNC:2209	COL5A1	griffin2023_curated_not_final	griffin2023	1	Griffin_2023_fully_curated_not_final_n196.csv	COL5A1
HGNC:2209	COL5A1	gencc_clingen_submitter_2026_08_10	gencc2022	1	GenCC_data_Aug10_2026	COL5A1
HGNC:2209	COL5A1	clingen_dosage_gene_2026_08_10	clingen_dosage	1	ClinGen_Dosage_GENE-only_10Aug26.csv	COL5A1
HGNC:29021	CEP290	griffin2023_supp1_candidates	griffin2023	1	Griffin_2023_Supp_Table_1_All_Candidate_Genes.csv	CEP290
HGNC:29021	CEP290	clingen_dosage_gene_2026_08_10	clingen_dosage	1	ClinGen_Dosage_GENE-only_10Aug26.csv	CEP290
HGNC:2210	COL5A2	griffin2023_supp1_candidates	griffin2023	1	Griffin_2023_Supp_Table_1_All_Candidate_Genes.csv	COL5A2
HGNC:2210	COL5A2	gencc_clingen_submitter_2026_08_10	gencc2022	1	GenCC_data_Aug10_2026	COL5A2
HGNC:2210	COL5A2	clingen_dosage_gene_2026_08_10	clingen_dosage	1	ClinGen_Dosage_GENE-only_10Aug26.csv	COL5A2
HGNC:12370	CEP41	griffin2023_supp1_candidates	griffin2023	1	Griffin_2023_Supp_Table_1_All_Candidate_Genes.csv	CEP41
HGNC:12370	CEP41	gencc_clingen_submitter_2026_08_10	gencc2022	1	GenCC_data_Aug10_2026	CEP41
HGNC:2211	COL6A1	griffin2023_supp1_candidates	griffin2023	1	Griffin_2023_Supp_Table_1_All_Candidate_Genes.csv	COL6A1
HGNC:2211	COL6A1	griffin2023_supp2_curated	griffin2023	1	Griffin_2023_Supp_Table_2_All_Curated_Genes.csv	COL6A1
HGNC:2211	COL6A1	griffin2023_curated_not_final	griffin2023	1	Griffin_2023_fully_curated_not_final_n196.csv	COL6A1
HGNC:2211	COL6A1	gencc_clingen_submitter_2026_08_10	gencc2022	1	GenCC_data_Aug10_2026	COL6A1
HGNC:30794	CEP57	griffin2023_supp1_candidates	griffin2023	1	Griffin_2023_Supp_Table_1_All_Candidate_Genes.csv	CEP57
HGNC:30794	CEP57	griffin2023_supp2_curated	griffin2023	1	Griffin_2023_Supp_Table_2_All_Curated_Genes.csv	CEP57
HGNC:30794	CEP57	griffin2023_curated_not_final	griffin2023	1	Griffin_2023_fully_curated_not_final_n196.csv	CEP57
HGNC:30794	CEP57	dong_recessive108	dong2025	1	Dong recessive 108	CEP57
HGNC:30794	CEP57	gencc_clingen_submitter_2026_08_10	gencc2022	1	GenCC_data_Aug10_2026	CEP57
HGNC:2212	COL6A2	griffin2023_supp1_candidates	griffin2023	1	Griffin_2023_Supp_Table_1_All_Candidate_Genes.csv	COL6A2
HGNC:2212	COL6A2	griffin2023_supp2_curated	griffin2023	1	Griffin_2023_Supp_Table_2_All_Curated_Genes.csv	COL6A2
HGNC:2212	COL6A2	griffin2023_curated_not_final	griffin2023	1	Griffin_2023_fully_curated_not_final_n196.csv	COL6A2
HGNC:2212	COL6A2	gencc_clingen_submitter_2026_08_10	gencc2022	1	GenCC_data_Aug10_2026	COL6A2
HGNC:1862	CER1	griffin2023_supp1_candidates	griffin2023	1	Griffin_2023_Supp_Table_1_All_Candidate_Genes.csv	CER1
HGNC:2291	COX7B	griffin2023_supp1_candidates	griffin2023	1	Griffin_2023_Supp_Table_1_All_Candidate_Genes.csv	COX7B
HGNC:2291	COX7B	gencc_clingen_submitter_2026_08_10	gencc2022	1	GenCC_data_Aug10_2026	COX7B
HGNC:1301	CFAP298	griffin2023_supp1_candidates	griffin2023	1	Griffin_2023_Supp_Table_1_All_Candidate_Genes.csv	C21ORF59;CFAP298
HGNC:1301	CFAP298	dong_recessive108	dong2025	1	Dong recessive 108	C21ORF59;CFAP298
HGNC:1301	CFAP298	gencc_clingen_submitter_2026_08_10	gencc2022	1	GenCC_data_Aug10_2026	C21ORF59;CFAP298
HGNC:25801	CPLANE1	griffin2023_supp1_candidates	griffin2023	1	Griffin_2023_Supp_Table_1_All_Candidate_Genes.csv	CPLANE1
HGNC:25801	CPLANE1	griffin2023_supp2_curated	griffin2023	1	Griffin_2023_Supp_Table_2_All_Curated_Genes.csv	CPLANE1
HGNC:25801	CPLANE1	griffin2023_curated_not_final	griffin2023	1	Griffin_2023_fully_curated_not_final_n196.csv	CPLANE1
HGNC:25801	CPLANE1	clingen_dosage_gene_2026_08_10	clingen_dosage	1	ClinGen_Dosage_GENE-only_10Aug26.csv	CPLANE1
HGNC:26530	CFAP53	chdgene_2026_08_10	chdgene	1	CHDGENE_table_10Aug26.csv	CCDC11;CFAP53
HGNC:26530	CFAP53	griffin2023_supp1_candidates	griffin2023	1	Griffin_2023_Supp_Table_1_All_Candidate_Genes.csv	CCDC11;CFAP53
HGNC:26530	CFAP53	griffin2023_supp2_curated	griffin2023	1	Griffin_2023_Supp_Table_2_All_Curated_Genes.csv	CCDC11;CFAP53
HGNC:26530	CFAP53	griffin2023_curated_not_final	griffin2023	1	Griffin_2023_fully_curated_not_final_n196.csv	CCDC11;CFAP53
HGNC:26530	CFAP53	dong_recessive108	dong2025	1	Dong recessive 108	CCDC11;CFAP53
HGNC:26530	CFAP53	clingen_dosage_gene_2026_08_10	clingen_dosage	1	ClinGen_Dosage_GENE-only_10Aug26.csv	CCDC11;CFAP53
HGNC:2348	CREBBP	chdgene_2026_08_10	chdgene	1	CHDGENE_table_10Aug26.csv	CBP;CREBBP
HGNC:2348	CREBBP	griffin2023_table1_syndromic	griffin2023	1	Griffin_2023_table1_syndromic.csv	CBP;CREBBP
HGNC:2348	CREBBP	griffin2023_supp1_candidates	griffin2023	1	Griffin_2023_Supp_Table_1_All_Candidate_Genes.csv	CBP;CREBBP
HGNC:2348	CREBBP	griffin2023_supp2_curated	griffin2023	1	Griffin_2023_Supp_Table_2_All_Curated_Genes.csv	CBP;CREBBP
HGNC:2348	CREBBP	griffin2023_supp3_denovo	griffin2023	1	Griffin_2023_Supp_Table_3_Curated_De_Novo Variants.csv	CBP;CREBBP
HGNC:2348	CREBBP	clingen_dosage_gene_2026_08_10	clingen_dosage	1	ClinGen_Dosage_GENE-only_10Aug26.csv	CBP;CREBBP
HGNC:14630	CRELD1	chdgene_2026_08_10	chdgene	1	CHDGENE_table_10Aug26.csv	CRELD1
HGNC:14630	CRELD1	griffin2023_table1_isolated	griffin2023	1	Griffin_2023_table1_isolated.csv	CRELD1
HGNC:14630	CRELD1	griffin2023_supp1_candidates	griffin2023	1	Griffin_2023_Supp_Table_1_All_Candidate_Genes.csv	CRELD1
HGNC:14630	CRELD1	griffin2023_supp2_curated	griffin2023	1	Griffin_2023_Supp_Table_2_All_Curated_Genes.csv	CRELD1
HGNC:14630	CRELD1	gencc_clingen_submitter_2026_08_10	gencc2022	1	GenCC_data_Aug10_2026	CRELD1
HGNC:2356	CRHBP	griffin2023_supp1_candidates	griffin2023	1	Griffin_2023_Supp_Table_1_All_Candidate_Genes.csv	CRHBP
HGNC:11701	CRIPTO	griffin2023_supp1_candidates	griffin2023	1	Griffin_2023_Supp_Table_1_All_Candidate_Genes.csv	TDGF1
HGNC:11701	CRIPTO	griffin2023_supp2_curated	griffin2023	1	Griffin_2023_Supp_Table_2_All_Curated_Genes.csv	TDGF1
HGNC:11701	CRIPTO	griffin2023_curated_not_final	griffin2023	1	Griffin_2023_fully_curated_not_final_n196.csv	TDGF1
HGNC:2363	CRKL	griffin2023_supp1_candidates	griffin2023	1	Griffin_2023_Supp_Table_1_All_Candidate_Genes.csv	CRKL
HGNC:2363	CRKL	griffin2023_supp2_curated	griffin2023	1	Griffin_2023_Supp_Table_2_All_Curated_Genes.csv	CRKL
HGNC:2363	CRKL	griffin2023_curated_not_final	griffin2023	1	Griffin_2023_fully_curated_not_final_n196.csv	CRKL
HGNC:2363	CRKL	gencc_clingen_submitter_2026_08_10	gencc2022	1	GenCC_data_Aug10_2026	CRKL
HGNC:2363	CRKL	clingen_dosage_gene_2026_08_10	clingen_dosage	1	ClinGen_Dosage_GENE-only_10Aug26.csv	CRKL
HGNC:2383	CRX	griffin2023_supp1_candidates	griffin2023	1	Griffin_2023_Supp_Table_1_All_Candidate_Genes.csv	CRX
HGNC:2469	CSRP1	griffin2023_supp1_candidates	griffin2023	1	Griffin_2023_Supp_Table_1_All_Candidate_Genes.csv	CSRP1
HGNC:2469	CSRP1	gencc_clingen_submitter_2026_08_10	gencc2022	1	GenCC_data_Aug10_2026	CSRP1
HGNC:2511	CTNNA3	griffin2023_supp1_candidates	griffin2023	1	Griffin_2023_Supp_Table_1_All_Candidate_Genes.csv	CTNNA3
HGNC:2511	CTNNA3	griffin2023_supp2_curated	griffin2023	1	Griffin_2023_Supp_Table_2_All_Curated_Genes.csv	CTNNA3
HGNC:2511	CTNNA3	griffin2023_curated_not_final	griffin2023	1	Griffin_2023_fully_curated_not_final_n196.csv	CTNNA3
HGNC:2511	CTNNA3	gencc_clingen_submitter_2026_08_10	gencc2022	1	GenCC_data_Aug10_2026	CTNNA3
HGNC:2511	CTNNA3	clingen_dosage_gene_2026_08_10	clingen_dosage	1	ClinGen_Dosage_GENE-only_10Aug26.csv	CTNNA3
HGNC:2514	CTNNB1	chdgene_2026_08_10	chdgene	1	CHDGENE_table_10Aug26.csv	CTNNB1
HGNC:2514	CTNNB1	sierant_dominant60	sierant2025	1	Sierant dominant 60	CTNNB1
HGNC:2514	CTNNB1	gencc_clingen_submitter_2026_08_10	gencc2022	1	GenCC_data_Aug10_2026	CTNNB1
HGNC:2514	CTNNB1	clingen_dosage_gene_2026_08_10	clingen_dosage	1	ClinGen_Dosage_GENE-only_10Aug26.csv	CTNNB1
HGNC:2515	CTNND1	chdgene_2026_08_10	chdgene	1	CHDGENE_table_10Aug26.csv	CTNND1
HGNC:2515	CTNND1	gencc_clingen_submitter_2026_08_10	gencc2022	1	GenCC_data_Aug10_2026	CTNND1
